-0.96	-0.44	19.3077
-0.96	-0.42	19.3438
-0.96	-0.4	19.3776
-0.96	-0.38	19.4092
-0.96	-0.36	19.4389
-0.96	-0.34	19.4669
-0.96	-0.32	19.4932
-0.96	-0.3	19.5179
-0.96	-0.28	19.5413
-0.96	-0.26	19.5634
-0.96	-0.24	19.5842
-0.96	-0.22	19.6039
-0.96	-0.2	19.6226
-0.96	-0.18	19.6403
-0.96	-0.16	19.657
-0.96	-0.14	19.6729
-0.96	-0.12	19.688
-0.96	-0.1	19.7023
-0.96	-0.08	19.7159
-0.96	-0.06	19.7288
-0.96	-0.04	19.7411
-0.96	-0.02	19.7528
-0.96	0	19.764
-0.96	0.02	19.7746
-0.96	0.04	19.7847
-0.96	0.06	19.7943
-0.96	0.08	19.8035
-0.96	0.1	19.8122
-0.96	0.12	19.8206
-0.96	0.14	19.8286
-0.96	0.16	19.8363
-0.96	0.18	19.8436
-0.96	0.2	19.8506
-0.96	0.22	19.8573
-0.96	0.24	19.8637
-0.96	0.26	19.8698
-0.96	0.28	19.8758
-0.96	0.3	19.8814
-0.96	0.32	19.8869
-0.96	0.34	19.8921
-0.96	0.36	19.8972
-0.96	0.38	19.902
-0.96	0.4	19.9067
-0.96	0.42	19.9112
-0.96	0.44	19.9156
-0.96	0.46	19.9198
-0.96	0.48	19.9239
-0.96	0.5	19.9278
-0.96	0.52	19.9317
-0.96	0.54	19.9354
-0.96	0.56	19.939
-0.96	0.58	19.9425
-0.96	0.6	19.9459
-0.96	0.62	19.9492
-0.96	0.64	19.9525
-0.96	0.66	19.9556
-0.96	0.68	19.9587
-0.96	0.7	19.9618
-0.96	0.72	19.9647
-0.96	0.74	19.9677
-0.96	0.76	19.9705
-0.96	0.78	19.9733
-0.96	0.8	19.9761
-0.96	0.82	19.9789
-0.96	0.84	19.9816
-0.96	0.86	19.9843
-0.96	0.88	19.9869
-0.96	0.9	19.9896
-0.96	0.92	19.9922
-0.96	0.94	19.9948
-0.96	0.96	19.9974
-0.96	0.98	20

-0.94	-1	0
-0.94	-0.98	4.20174
-0.94	-0.96	7.56218
-0.94	-0.94	10.0418
-0.94	-0.92	11.8421
-0.94	-0.9	13.1646
-0.94	-0.88	14.1581
-0.94	-0.86	14.9236
-0.94	-0.84	15.5278
-0.94	-0.82	16.0153
-0.94	-0.8	16.4164
-0.94	-0.78	16.752
-0.94	-0.76	17.0368
-0.94	-0.74	17.2818
-0.94	-0.72	17.4948
-0.94	-0.7	17.6817
-0.94	-0.68	17.8473
-0.94	-0.66	17.9949
-0.94	-0.64	18.1276
-0.94	-0.62	18.2474
-0.94	-0.6	18.3562
-0.94	-0.58	18.4555
-0.94	-0.56	18.5465
-0.94	-0.54	18.6302
-0.94	-0.52	18.7075
-0.94	-0.5	18.779
-0.94	-0.48	18.8454
-0.94	-0.46	18.9072
-0.94	-0.44	18.9648
-0.94	-0.42	19.0186
-0.94	-0.4	19.069
-0.94	-0.38	19.1162
-0.94	-0.36	19.1606
-0.94	-0.34	19.2023
-0.94	-0.32	19.2416
-0.94	-0.3	19.2786
-0.94	-0.28	19.3136
-0.94	-0.26	19.3466
-0.94	-0.24	19.3777
-0.94	-0.22	19.4072
-0.94	-0.2	19.4351
-0.94	-0.18	19.4616
-0.94	-0.16	19.4866
-0.94	-0.14	19.5104
-0.94	-0.12	19.533
-0.94	-0.1	19.5544
-0.94	-0.08	19.5747
-0.94	-0.06	19.5941
-0.94	-0.04	19.6124
-0.94	-0.02	19.6299
-0.94	0	19.6466
-0.94	0.02	19.6625
-0.94	0.04	19.6776
-0.94	0.06	19.692
-0.94	0.08	19.7057
-0.94	0.1	19.7189
-0.94	0.12	19.7314
-0.94	0.14	19.7434
-0.94	0.16	19.7548
-0.94	0.18	19.7657
-0.94	0.2	19.7762
-0.94	0.22	19.7862
-0.94	0.24	19.7959
-0.94	0.26	19.8051
-0.94	0.28	19.8139
-0.94	0.3	19.8224
-0.94	0.32	19.8306
-0.94	0.34	19.8384
-0.94	0.36	19.846
-0.94	0.38	19.8533
-0.94	0.4	19.8603
-0.94	0.42	19.8671
-0.94	0.44	19.8736
-0.94	0.46	19.8799
-0.94	0.48	19.886
-0.94	0.5	19.8919
-0.94	0.52	19.8977
-0.94	0.54	19.9032
-0.94	0.56	19.9086
-0.94	0.58	19.9139
-0.94	0.6	19.919
-0.94	0.62	19.924
-0.94	0.64	19.9288
-0.94	0.66	19.9336
-0.94	0.68	19.9382
-0.94	0.7	19.9427
-0.94	0.72	19.9472
-0.94	0.74	19.9516
-0.94	0.76	19.9558
-0.94	0.78	19.9601
-0.94	0.8	19.9642
-0.94	0.82	19.9683
-0.94	0.84	19.9724
-0.94	0.86	19.9764
-0.94	0.88	19.9804
-0.94	0.9	19.9844
-0.94	0.92	19.9883
-0.94	0.94	19.9922
-0.94	0.96	19.9961
-0.94	0.98	20

-0.92	-1	0
-0.92	-0.98	3.18856
-0.92	-0.96	5.98659
-0.92	-0.94	8.26938
-0.92	-0.92	10.0743
-0.92	-0.9	11.4914
-0.92	-0.88	12.6106
-0.92	-0.86	13.5053
-0.92	-0.84	14.2311
-0.92	-0.82	14.8289
-0.92	-0.8	15.3282
-0.92	-0.78	15.7509
-0.92	-0.76	16.1131
-0.92	-0.74	16.4267
-0.92	-0.72	16.701
-0.92	-0.7	16.9429
-0.92	-0.68	17.1579
-0.92	-0.66	17.3503
-0.92	-0.64	17.5236
-0.92	-0.62	17.6805
-0.92	-0.6	17.8233
-0.92	-0.58	17.9538
-0.92	-0.56	18.0735
-0.92	-0.54	18.1838
-0.92	-0.52	18.2856
-0.92	-0.5	18.38
-0.92	-0.48	18.4677
-0.92	-0.46	18.5494
-0.92	-0.44	18.6256
-0.92	-0.42	18.6968
-0.92	-0.4	18.7636
-0.92	-0.38	18.8261
-0.92	-0.36	18.885
-0.92	-0.34	18.9403
-0.92	-0.32	18.9924
-0.92	-0.3	19.0415
-0.92	-0.28	19.0878
-0.92	-0.26	19.1316
-0.92	-0.24	19.173
-0.92	-0.22	19.2121
-0.92	-0.2	19.2492
-0.92	-0.18	19.2843
-0.92	-0.16	19.3175
-0.92	-0.14	19.3491
-0.92	-0.12	19.3791
-0.92	-0.1	19.4075
-0.92	-0.08	19.4345
-0.92	-0.06	19.4602
-0.92	-0.04	19.4847
-0.92	-0.02	19.5079
-0.92	0	19.53
-0.92	0.02	19.5511
-0.92	0.04	19.5712
-0.92	0.06	19.5904
-0.92	0.08	19.6086
-0.92	0.1	19.6261
-0.92	0.12	19.6427
-0.92	0.14	19.6586
-0.92	0.16	19.6738
-0.92	0.18	19.6884
-0.92	0.2	19.7023
-0.92	0.22	19.7156
-0.92	0.24	19.7284
-0.92	0.26	19.7407
-0.92	0.28	19.7525
-0.92	0.3	19.7637
-0.92	0.32	19.7746
-0.92	0.34	19.785
-0.92	0.36	19.7951
-0.92	0.38	19.8048
-0.92	0.4	19.8141
-0.92	0.42	19.8231
-0.92	0.44	19.8318
-0.92	0.46	19.8402
